Text;Label
Pembebasan lahan Jalan Tol Trans Sumatera dan lahan IKN juga masih banyak permasalahan (walaupun sebenarnya ruang lingkup PemProv);Netral
DPR meminta pemerintah tak membebani APBN dalam pembangunan IKN Nusantara.;Netral
Lahan IKN Bermasalah ya?;Netral
Beresin lahan IKN diperlukan pensiunan Jenderal TNI?;Netral
IKN nya adalah Ikatan Keluarga Notomihardjo;Netral
Aq mnsia stngh ikn;Netral
Tiga target pekerjaan yang diberikan Presiden Joko Widodo kepada Menteri ATR/PBN Hadi Tjahjanto. Mulai dari sertifikasi tanah milik rakyat, hingga soal IKN.;Netral
"""Urusan sengketa tanah harus sebanyak-sebanyaknya bisa diselesaikan, dan kedua urusan sertifikat harus bisa diselesaikan, dan saya meyakini Pak Hadi memiliki kemampuan untuk itu. Termasuk urusan tanah yang berkaitan tanah IKN,” tegas Jokowi";Netral
Pohon yg ditebang di lokasi IKN apa kbr ya?;Netral
Oiya, pendanaan IKN bakal dari mana aja, sih?;Netral
Ibas Sarankan Pembangunan IKN Disesuaikan Dengan Keuangan Negara;Netral
Masuk akal lah, siapa yg bisa menjamin IKN berjalan sesuai keinginan mereka kalau bukan dirinya sendiri ?;Netral
Bas Ibas Bocil anak Emak tau apa soal IKN, kumpulin lagi aja minyak goreng dan Jualan lagi.;Netral
Beli ikan paus di pasar ada gk ya,nyari yg ori ikn paus udah gede pst bebas angin.;Netral
Alasan IKN di kalimantan kenapa?;Netral
Ibas Sarankan Program Prioritas Pembangunan IKN Disesuaikan dengan Keuangan Negara;Netral
Yg coba2 siapa cuk..no lg di bangun sedang berjalan..siang mlm tiada henti tuh bangun ikn.;Netral
IKN baru tidak boleh hanya memprioritaskan pembangunan fisik, tetapi juga pembangunan masyarakat.;Netral
Cek lokasi ikn;Netral
Tdk hy UU IKN, rakyat jg hrs menuntut msl nya PT 0 % dan setiap UU yg merugikan rakyat;Netral
Pak maaf nitip IKN pindahin ke Bekasi az.. lebih banyak 'Harapannya' buat Indonesia;Netral
sini lur deket IKN;Netral
Lebih mengamankan lahan IKN;Netral
Jgn di jadikan menhut pak Entr ikn jd tandus habis di jual kayu2 nya;Netral
padahal dah mau jadi ikn baru;Netral
IKN tdk akan sama pembangunannya dgn Hambalang yg terbengkalai.;Netral
Pak Ridwan Kamil Gubernur di IKN saja;Netral
kl mas gibran mau dengerin saran politik dari saya Solo 2 Periode Jateng 2 Periode IKN/DKI 2 Periode RI 2 Periode;Netral
Permisi Pak Tanah IKN masih bermasalahkah?;Netral
Tidak usa khawatir ia nak itu IKN bukan Hambalang nak;Netral
Jebloskan kakimu di proyek ikn siapa tau dpt jatah menteri ..;Netral
Ya udah sana cepat pindah ke IKN...;Netral
Mungkin trauma juga Ibas soal mangkraknya hambalang, sehingga disarankan pembangunan IKN disesuaikan Dng keuangan negara;Netral
Atur Soal Insentif Pemerintah Siapkan Pedoman Investor Untuk Pembiayaan IKN.!!;Netral
Desain Final Istana IKN Nusantara, Gedung Garuda Di Atas Bukit.!!;Netral
Presiden Minta Pedoman Investor IKN Rampung Dalam 2 Minggu.!!;Netral
Produk dalam negeri di prioritaskan dalam pembangunana IKN;Netral
IKN adalah program untuk realisasikan visi Indonesia ;Netral
biarkan ikut tender2 IKN. jangan kasih karpet merah;Netral
Apakah pemindahan Ibu kota kita akan sukses?;Netral
Jawa paling setrategis, dan tidak ada nama kota seindah dan segagah Jakarta,;Netral
Menurut gw sih menghindari PA212, klu di kalimantan kn mereka kejauhan demo nya;Netral
Seharusnya Ke KalSel..Kalimantan Selatan...yang Mana Di Kalimantan Selatan Banyak Para Aulia ,Ulama wal Alimi ..;Netral
Jaman suharto rakyat miskin yang di suruh keluar dariJawa (transmigrasi) Jaman jokowi pejabatnya yang disuruh keluar Jawa.. Panjang umur pak jokowi;Netral
saya hanya berharap. smoga diberikan kesehatan dan kesempatan dari Gusti Allah utk melihat Ibukota Baru ini berdiri.;Netral
Semoga jadi kota yg tertata dengan baik, dan tidak mencemari lingkungan;Netral
Smoga masih da umur tuk bisa piknik ke Nusantara. Selamat propinsi Kaltim yg beruntung daerahnya terpilih sbg ibukota NKRI.;Netral
yg penting drainase sama kehijauan ,,jangan sampai banjir soalnya buayanya pasti grde gede;Netral
KITA HARUS BANGKITTTTT;Netral
Suku Paser suku Kutai sama suku yg ada di Jawa barat itu satu suku;Netral
Bolehlah dapat proyek kecil kecilan pak menteri;Netral
Semoga negara Jiran Malaysia dan Brunai juga giat membangun, bisa saling kunjung via darat, trus ke utara bisa nyeberang ke Filipina lewat Sulu;Netral
Wau, luasnya 4 kali lipat dgn Jakarta;Netral
Tetap lakukan reboisasi yaa;Netral
Yg sangat sulit it menjaga lingkungan agar tidak tercemar .. Itu PR besar semoga pengelolaan sampah bisa lebih maksimal;Netral
sebagai warga negara, berharap perpindahan ibu kota tidak gagal seperti negara myanmar;Netral
Semoga jakarta bebas macet. Amin;Netral
Wih kantornya ada sungai. Bisa lah ke kantor naik boat.;Netral
Semoga ngga ada bandang, secara hutan2nya akan di bongkar jdi kota;Netral
Koq gak ada kawasan hunian nya?........hanya kantor, Pendidikan, dll.... manusia nya tinggal di mana?;Netral
aku mau tinggal disana . gimana caaanya.;Netral
Paling tidak saya tidak akan jauh-jauh lagi kalau mau ke Ibu Kota Negara, cuma 45 menit pakai roda 2 dah sampai ...;Netral
Kira kira kalau ibu kota pindah besok atau lusa orang2 kalau mau demo di mana ya?;Netral
Tenggarong adalah kota kaya akan sejarah ..Bontang ikonik makanan seafood.. Samarinda kota administratif (logistik arus barang)..Balikpapan kota bisnis;Netral
"Selama kalian juga menjaga daerah kami maka kami pun akan menerima kalian dgn tangan terbuka.""dimana bumi dipijak disitu langit dijunjung"".silahkan datang utk melihat adat istiadat budaya dan kearifan lokal tempat kami selama ini hidup dgn damai";Netral
Salam dari provinsi tetangga Kalimantan tengah untuk warga IKN mudahan kita semua di beri kesehatan dan berlimpah rezeki..aminn;Netral
Kalimantan memang the best.apalagi prawan kalimantan cantik cantik dan menawan.;Netral
YG PENTING MAH PEMILU PEMILIHAAN PRESIDEN GA DIUNDUR2 ATAU DI TUNDA TUNDAAA.. SEMOGA GA HOAX 2024 PRESIDEN BARU;Netral
Profil Moeldoko tengah ramai dibicarakan, usai Kepala Staf Kepresidenan mengatakan bahwa pembangunan Ibu Kota Nusantara (IKN) di Kalimantan Timur ditujukan untuk kebaikan generasi muda Indonesia.;Netral
Cari udang di sungai, warga sepaku tewas diterkam buaya di kawasan IKN Nusantara;Netral
Artinya kota balikpapan sama kota samarinda jadi kota penyangga ibukota baru?;Netral
Jika memang pindah, cukup ibu kota yang sederhana dan jangan biarkan hutan-hutan di tebang demi kepentingan pembisnis-pembisnis. Kalimantan adalah paru-paru dunia.;Netral
Pemerintah harus libatkan masyarakat untuk pemberian nama Ibukota Negara.....!!! kalau saya nama Ibukota adalah NUSANTARA;Netral
Definitely mampu, selama bukan PDemokrat yg memimpin negeri ini. Kalau sampai, akan berakhir sama dg Hambalang. Gimana enggak 20% dari setiap proyek APBN masuk partai. Bisa dibayangkan berapa total pendapatan hanya dr proyek IKN?;Netral
uang 501 trilyun buat bangun IKN kalo bikin ekosistem kendaraan ramah lingkungan dapet berapa banyak?;Netral
Negara baru?;Netral
Entahlah... Saya harus bilang apa bagaimana lagi semua ini;Netral
Geliat apaan dah? Kata baru kah?;Netral
Udah gak ijo lagi deh kalimantan;Netral
Lohhh kok dipindahh??;Netral
Kenapa nama ibukota nya ga PANARA aja, singakatan dari Penajam Paser Utara;Netral
Kerajaan Hindu pertama ada di Kalimantan timur... sekarang ibukota ada di Kaltim.. dgn nama NUSANTARA... ;Netral
kenapa namanya gak Nusantara City biar lebih keren hehe;Netral
Monggo yg mau pindah ke ibu kota baru silakan.. mumpung pulau jawa belum tenggelam akibat kebanyakan manusia. Semoga pada betah disana..;Netral
bendungan padukan turbin tenaga Listrik caver kawasan industries Lah + wisata kecamatan angka kebahagiaan bisa cukup tinggi,,,,(ada Lagunya NUSANTARA);Netral
IKN : Ibu kota Nusantara, Ibu kota Negara;Netral
Borneo city bagus namanya loh;Netral
emang bener kalimantan Bnyak hantu nya?;Netral
Nanti ibukota pindah semua jadi tahu kuyang;Netral
nusantara... di singkat NC Nusantara City;Netral
Lowongan pekerjaan ad ngk ya proyeknya gais;Netral
numpang tanya Kalimantan ada mekdi ga ya?;Netral
Pakai biaya siapa??;Netral
"Apa ia. Beberapa taun kedepan kalimantan akan ikut"" an tenggelam seperti jakarta?";Netral
sing penting jangan nama kadrun atau pks;Netral
Jangan sampai ada kadrun anak buah anis di sana;Netral
Bapak kota baru ada gak ya;Netral
mestinya kemaren di bikin polling nama ibukota,,pasti seru tuh;Netral
GK paham politik saya mah ..nyimak bae;Netral
Tinggal nunggu berita aja.;Netral
Jangan sampai ada muncul ormas baru seperti FPI di ibu kota baru ya pak;Netral
kenapa namanya gak Kaesang atau Gibran;Netral
Ya begitulah..;Netral
Jgn sampai jadi kota hantu nantinya karena katanya disana banyak hantu hehe becanda;Netral
Kota hopefully aja;Netral
Patungan beli tanah yok;Netral
Kok nggak papua aja si?;Netral
Dr sekian byk yg komen gua bingung sendiri.. wkwkwk;Netral
banyak yang bermain di sana;Netral
desa pemaluan km 13 cek;Netral
Bnyak kerja di sana;Netral
Biasa aja saya tim nyimak dibalik layar aja lah;Netral
ono loker gak disitu?;Netral
yang penting banyak cewek cantik ya pak nanti disana;Netral
emang pemilu kapan sih gais?;Netral
presiden bisa 3 periode ya bukannya Cuma 2 saja setau saya;Netral
Pemilu dan Pilkada serentak 2024 harus netral;Netral
